y_true,y_pred
-0.0018584455,0.01941907
0.0057467585,0.001701381
0.0074816933,0.007453085
0.007186332,0.0074978713
0.0027665002,0.009272503
0.017929755,0.008698119
0.0048505077,0.015208597
-0.002484835,0.005957638
-0.014756215,-0.0027773492
-0.019619921,-0.013255294
-0.018166006,-0.018694837
-0.0013195837,-0.017382942
0.0028780831,-0.006979689
0.016576681,0.00030926242
0.019339673,0.012158485
0.018266344,0.014337598
0.0005120807,0.018377071
-0.0036416568,0.0075389817
-0.0005249167,-9.8939985e-05
0.012384673,0.0028897207
0.0138259,0.011262966
0.020481335,0.006954292
0.026925664,0.00693647
0.023405522,0.011698799
0.010515216,0.01394313
0.01585166,0.008893343
0.012333714,0.015418716
-0.0047147362,0.013151271
0.0024549717,-0.00059558824
0.01373474,0.0041982643
0.00301495,0.010444666
0.0059235264,0.0030207671
0.03036806,0.0043492876
0.018522196,0.01886711
0.013620341,0.0107787335
0.015862362,0.007836397
-0.0002139933,0.007886723
0.0011124924,-0.005198786
0.0063464446,0.003554847
-0.004194516,0.0074399672
-0.009268538,-0.00080835074
0.0057634725,-0.0025070682
0.017132193,0.005434892
0.011675707,0.019382585
0.012696812,0.013385739
0.020425133,0.011446396
0.0175022,0.012997328
0.0018147825,0.010438429
0.009442832,0.0023974292
0.012042796,0.0092405025
9.2494716e-05,0.009873184
0.006879959,0.0053588953
0.0119158905,0.016946469
-0.0026099687,0.016940575
-0.0025388624,0.0058141444
0.018846057,0.008231827
0.01179174,0.015370959
-0.0013348837,0.009223961
-0.0012889836,-0.002327012
0.006132069,-0.0053686723
0.00062580936,0.000108629465
0.011416959,0.0029085577
0.01752349,0.013405089
0.02262434,0.016955351
0.013266515,0.016022155
0.0048295404,0.011774119
0.0045583704,0.006144056
0.002442924,0.008406709
0.0018304813,0.0042870063
-0.0023752665,0.00571281
0.001518983,-0.0011358373
-0.019485649,-0.0005999729
-0.009563461,-0.016650975
-0.007922547,-0.004085239
0.00078729034,-0.00020844303
-0.009805219,0.0033333395
0.010023039,-0.0061639976
-0.0156726,0.0029934198
-0.027392093,-0.017599627
-0.030895168,-0.024241142
-0.02719056,-0.025342993
-0.036818385,-0.02119875
-0.030957926,-0.02499631
-0.01017038,-0.025617074
0.0037818113,-0.009642266
0.009792174,0.0052110273
0.0074158413,0.007379176
0.026370352,0.006437774
0.020850409,0.018441977
-0.0068987086,0.01887168
-0.01055305,-0.0057557076
0.0031209094,-0.0055240467
0.0054420857,0.002075987
0.012541851,0.01254831
0.029739931,0.0160747
0.03317545,0.021191917
0.029166456,0.020563526
0.018335938,0.020611566
0.007821432,0.015902996
0.011305053,0.009658343
0.022958716,0.011765198
0.015796846,0.02088836
0.015312902,0.013846712
0.016470205,0.009952281
0.014142806,0.012927086
-0.00021481291,0.016877517
-0.005539138,0.009187098
0.00027341567,0.0017519277
-0.00039378373,0.0029553622
-0.010286851,-0.0014883783
-0.013570017,-0.011217672
0.0018339695,-0.014438357
-0.0040272195,-0.0043171067
-0.0027743094,-0.003671065
0.016398024,-0.0013909508
0.022191145,0.014403384
0.013079478,0.01438096
0.014541548,0.009315353
0.015746582,0.007873117
0.012436287,0.008002561
0.014978034,0.010485671
0.015699938,0.011618864
0.020757573,0.014159587
0.020569012,0.01632068
0.009572164,0.015054568
0.0056669014,0.008965794
0.0029909604,0.007986167
-0.0007183304,0.0027577095
-0.0016652883,0.0008511003
0.0017707489,-0.0019211825
-0.0007579129,-0.0025191903
0.0049839574,-0.005335005
0.0072342893,-0.00033452176
0.010734655,0.0029674927
0.01526172,0.008188105
0.020369915,0.009033004
0.018438723,0.011481123
0.02241883,0.012826052
0.008545619,0.014819131
0.008613509,0.0049998984
0.010419543,0.007566034
0.016047796,0.0119252205
-0.008133961,0.01585988
-0.0071794232,-0.0035134926
-0.019847166,-0.007429648
-0.011935166,-0.01936207
-0.019863533,-0.009244125
-0.029259333,-0.013117053
-0.026568111,-0.030025568
-0.008372812,-0.029500522
-0.01829405,-0.011361415
-0.021707246,-0.012763195
0.017383978,-0.016601972
0.008751743,0.012609206
-0.020830585,0.00838796
-0.052070606,-0.012678841
-0.03679724,-0.045161135
-0.06023194,-0.03178007
-0.023662675,-0.03920901
-0.00044896925,-0.0072224736
0.030021105,0.005597649
0.03642749,0.021689221
0.04800864,0.030941285
0.04123199,0.03656207
0.038558993,0.037099313
0.04819129,0.036102794
0.029497528,0.035233695
0.029911807,0.02599635
0.004934375,0.020387452
