y_true,y_pred
0.081324875,0.058134362
0.08718567,0.06947354
0.10858104,0.02181047
-0.0052520013,0.02839827
0.036342878,-0.03773289
0.050632797,0.024797032
-0.024426125,0.018153027
-0.0012283238,-0.0038425308
-0.0062303846,0.053612977
0.029972658,0.02379747
0.0035319147,0.02508696
0.0070774434,0.011407804
0.055003006,0.037466533
0.15232612,0.03970129
0.18468043,0.17392814
0.13670146,0.15906897
0.14449444,0.12433925
0.08319889,0.13501826
0.10035199,0.09281674
0.045510367,0.07546614
-0.0157739,0.05913198
-0.026427286,0.017512409
-0.053298317,-0.017731
0.0031379887,-0.0062702727
-0.00081053027,-0.024678437
0.021117244,-0.04211776
0.0049004364,-0.020961167
-0.026920889,-0.04691422
-0.11403372,-0.09663819
-0.1266311,-0.11629983
-0.09360133,-0.1295635
-0.08694744,-0.101369336
-0.04226067,-0.069563635
-0.019281557,-0.019512545
-0.00079682725,0.010691706
0.14001237,0.062243655
0.16482426,0.16816166
0.21809858,0.17961878
0.24181326,0.22879845
0.21239145,0.22933888
0.26280245,0.20888717
0.23661219,0.26919687
0.26361027,0.26918614
0.23758067,0.27786925
0.32016683,0.2717061
0.34454128,0.33875933
0.35574323,0.31004918
0.32123148,0.34654862
0.35030374,0.31516773
0.37806767,0.349146
0.29072753,0.37141633
0.36844152,0.30197126
0.3326812,0.3463611
0.32065037,0.33779582
0.37183225,0.34576038
0.27824706,0.36007813
0.2992257,0.34786758
0.26774314,0.33693486
0.24565545,0.30498922
0.10132373,0.2385557
-0.027149202,0.09477383
0.037020437,-0.033802822
0.044213053,-0.0033649653
-0.029953437,-0.015854817
-0.010953803,-0.082364686
0.009111837,-0.04737623
-0.087251976,-0.024841344
-0.084253356,-0.1271277
-0.104739755,-0.1173733
-0.2157692,-0.13007991
-0.18396674,-0.2251105
-0.18492284,-0.17784883
-0.15701525,-0.1734576
-0.010747003,-0.123532936
-0.0036512944,0.05320561
0.11536384,0.042335883
-0.0023210384,0.06800307
-0.07424886,0.042854846
-0.072160974,-0.04278712
-0.15187258,-0.13415056
-0.18394847,-0.14122374
-0.13241312,-0.17045659
-0.15194482,-0.15513475
-0.09053213,-0.11384557
-0.01764605,-0.06365477
-0.05322296,-0.017697021
-0.05351764,-0.053038634
-0.058543306,-0.083741456
-0.139099,-0.10103808
-0.15153757,-0.12426104
-0.1766924,-0.17611262
-0.15960057,-0.14805427
-0.043965556,-0.091372
-0.012611947,0.00015702844
-0.025723508,-0.01950377
-0.0037158814,-0.023904463
-0.009835164,-0.02420493
-0.05009778,-0.026168672
-0.08207889,-0.08952147
-0.11116163,-0.11434333
-0.033271916,-0.11376941
-0.069313504,-0.043416448
-0.011582552,-0.072392166
0.13055523,-0.013040661
0.22948512,0.16727835
0.22985198,0.23986754
0.23425014,0.22222707
0.18304203,0.2465012
0.22623286,0.25996572
0.22446647,0.2685508
0.23112279,0.27447242
0.21387842,0.26923865
0.25803542,0.29327556
0.25670123,0.29657903
0.29357818,0.24144587
0.22716178,0.2396205
0.22238684,0.19919138
0.16979375,0.122978315
-0.046230126,0.057253003
-0.06253152,-0.07870945
-0.07439398,-0.0800588
-0.081800334,-0.099380955
-0.059577253,-0.085480206
-0.09744951,-0.072412476
-0.06934309,-0.08435814
-0.06356988,-0.09085678
-0.11538917,-0.08420802
-0.10380444,-0.12551948
-0.12353168,-0.12533128
-0.114904456,-0.12476458
-0.122059524,-0.11001002
-0.06696942,-0.09525751
-0.07072274,-0.042817064
-0.06051215,-0.036266394
-0.17719354,-0.05380442
-0.13911058,-0.1638155
-0.12737843,-0.16432735
-0.12389123,-0.14630477
-0.11658079,-0.15494946
-0.11356487,-0.14772364
-0.0075719333,-0.11064233
0.02745543,0.02034591
-0.0018504763,0.020598097
0.016711235,-0.0010072682
0.017534157,0.012811817
0.019602444,0.05580979
0.012034894,0.011241367
-0.023699911,0.03890641
-0.0366465,0.059421018
0.094148725,0.07934876
0.095290355,0.13559434
0.06770515,0.092346154
0.040765606,0.034108147
0.032130763,-0.0031518824
-0.048421662,-0.025565824
-0.36716112,-0.13314703
-0.33684984,-0.36900663
-0.37176952,-0.39264226
-0.24440181,-0.42180288
-0.2990431,-0.3086665
-0.23333362,-0.3365486
-0.25299484,-0.24918053
-0.2254529,-0.22747388
-0.21118721,-0.1888279
-0.2337209,-0.26582044
-0.23036912,-0.27939013
-0.24232307,-0.25086117
-0.20536888,-0.2732464
-0.1993394,-0.17094252
-0.07709849,-0.0585822
0.10370443,0.106455915
1.0922518e-06,0.13886869
0.07890051,0.031995684
-0.059325047,0.005682444
-0.028790498,-0.05778016
-0.11824293,-0.09681614
-0.098940395,-0.13642578
-0.11748643,-0.06573037
-0.14468817,-0.08201367
-0.09486917,-0.14261323
-0.09864003,-0.13463289
-0.09503088,-0.11952445
-0.10809801,-0.1304042
-0.07164367,-0.14066085
-0.18598418,-0.09560698
-0.1354364,-0.15879238
-0.036867954,-0.10432288
-0.025501559,-0.061035417
0.012683924,-0.025560541
0.047444392,0.027417915
0.092184685,0.06294731
0.051882014,0.09677163
0.1058851,0.12957692
0.1924805,0.17320125
0.09867046,0.17939171
0.024529519,0.12520391
0.010792769,0.042691834
-0.0050898097,0.010097342
-0.011042541,0.004364783
0.053653225,0.027678782
0.041052323,0.024695197
-0.0006101954,0.0077992287
-0.03337113,-0.0341542
-0.049857836,-0.06810361
-0.007445486,-0.089692056
-0.01837677,-0.019833228
0.0122199515,-0.021359868
-0.010666254,0.008441996
-0.02036562,0.014322184
0.023782518,0.04007694
0.06760212,0.067495264
0.05904769,0.0908746
0.0756693,0.07913704
0.008716329,0.0843754
0.057584524,0.025566237
0.07807215,0.038518034
0.11517247,0.076188184
0.05387043,0.10055764
0.030465571,0.025983097
-0.09233651,0.006338736
-0.072962664,-0.092546515
0.04239112,-0.1001388
0.10603359,0.013225755
0.11459814,0.07639022
0.23586866,0.12094848
0.21425304,0.26958236
0.2409107,0.27697998
0.1880755,0.28219122
0.24205215,0.24765354
0.22350875,0.24368149
0.1650627,0.21446827
0.14505213,0.1924949
0.28966403,0.18062952
0.28241926,0.2909649
0.35352206,0.30927312
0.31706366,0.26158684
0.2945478,0.21117435
0.21593778,0.2369584
0.20717159,0.15879074
0.07033069,0.15274218
0.1683162,0.12180792
0.17705944,0.24985933
0.26967463,0.25654465
0.18098913,0.2838966
0.12413474,0.1981638
0.2085337,0.15835264
0.2342442,0.19928052
0.15159099,0.17473507
0.17970677,0.13694587
0.12982644,0.17047895
0.08421415,0.13405535
-0.06767678,0.035037726
-0.034234904,-0.042540576
-0.064729,-0.059387274
-0.0361817,-0.090486236
-0.14247859,-0.09205592
-0.13524678,-0.16405317
-0.17687918,-0.15224433
-0.10963927,-0.14673546
-0.05095989,-0.13958678
-0.06127687,-0.122688085
-0.05138415,-0.084781095
-0.14550331,-0.06963343
-0.1812903,-0.16561201
-0.17355537,-0.13967474
-0.1433515,-0.10086719
-0.058509532,-0.085862085
-0.0063601485,-0.06547621
-0.03195932,-0.0015198383
-0.0051513817,-0.039976634
-0.0011472568,0.0026021414
-0.027004372,0.006217938
-0.0064798077,-0.019785546
-0.0069185784,-0.006701857
-0.08223615,-0.034848176
-0.15833281,-0.13703798
-0.16966347,-0.15816711
-0.04037059,-0.10869764
-0.0084727835,-0.028618637
-0.12464742,0.03366623
-0.13663839,-0.100479424
-0.14527974,-0.15961163
-0.2495835,-0.17987967
-0.2324302,-0.270985
-0.26657286,-0.31926316
-0.24561223,-0.26976138
-0.16881599,-0.2337214
-0.22010021,-0.18691735
-0.1939448,-0.21660656
-0.17471083,-0.18211816
-0.124915786,-0.16714504
-0.12748761,-0.13650888
-0.19977508,-0.16075699
-0.2715926,-0.16976129
-0.14565022,-0.17964408
-0.15965866,-0.1170989
-0.18995444,-0.11555393
-0.18340626,-0.15013239
-0.20061082,-0.17511556
-0.20403051,-0.22033867
-0.14922267,-0.21962884
-0.21724412,-0.18570888
-0.22395413,-0.23937924
-0.3816736,-0.27258414
-0.3295864,-0.405254
-0.35250542,-0.4161405
-0.38592717,-0.42952293
-0.3313722,-0.4481172
-0.26583812,-0.3849653
-0.25488746,-0.2634716
-0.124878846,-0.20031205
-0.15113398,-0.118824676
-0.13012563,-0.12552342
-0.03225196,-0.13847569
-0.048266236,-0.03475973
-0.109626874,-0.05635667
-0.09525735,-0.07540172
-0.12084841,0.0057561304
-0.020448558,0.037329227
-0.0075044814,0.027016038
-0.061390955,0.044162244
-0.025735293,-0.058879457
-0.050554287,-0.079463795
-0.21433541,-0.08826121
-0.2718393,-0.23775056
-0.20996337,-0.32464325
-0.26379076,-0.21157628
-0.22615612,-0.31280264
-0.24702063,-0.3225676
-0.26359436,-0.2724064
-0.24150634,-0.28099406
-0.23528877,-0.31899202
-0.1822274,-0.28611672
-0.036950193,-0.2782226
-0.059119944,-0.1355558
-0.014295072,-0.04462429
-0.016102789,-0.0119029675
-0.0091215605,0.1295149
0.1456981,0.25458062
0.19732486,0.2784986
0.09769311,0.23108752
0.1908701,0.18710867
0.14941174,0.16889969
0.111999184,0.14255697
0.13134058,0.11922696
0.33518922,0.13834073
0.3934653,0.31322178
0.45759198,0.33183324
0.4220686,0.3605047
0.37375444,0.39975733
0.36397558,0.40721583
0.3503717,0.3853664
0.34074134,0.39438197
0.33858493,0.3968867
0.35269085,0.36088568
0.37054527,0.36226186
0.31557578,0.34709525
0.38080925,0.30322316
0.39050847,0.33874425
0.37377864,0.30485892
0.13678282,0.24002522
0.10573578,0.06768313
0.038074814,0.058274843
-0.027034977,-0.011274767
-0.07714295,-0.013293609
-0.027733224,-0.051160432
0.05567733,-0.01380325
0.106545605,0.06699244
0.0942071,0.07972844
0.038223438,0.0419223
-0.032297492,0.029779682
0.005590287,0.016261155
-0.058893442,-0.010324149
-0.060677763,-0.056075856
-0.08948523,-0.06902585
-0.043675642,-0.075254135
-0.06296255,-0.062016122
-0.06965788,-0.058223054
