y_true,y_pred
-0.01342053,-0.042911157
-0.0513639,-0.043175153
-0.013748462,-0.036560677
0.0030908491,0.023643896
0.0771876,-0.0058608204
0.037727315,0.05031601
-0.0068822014,0.05894761
0.059687153,0.02452096
-0.002941024,0.04732617
0.04100748,0.034051806
0.029857922,0.03152234
0.04089742,0.020143658
0.007835993,0.030164082
0.1459459,0.0040308908
0.09645801,0.10398027
0.072648145,0.10342045
0.11755666,0.06779639
0.07067875,0.11801256
0.109673224,0.1147847
0.09272531,0.09572594
0.018421503,0.078697585
-0.04038693,0.01804877
-0.04861417,-0.057108156
-0.15212916,-0.096203305
-0.14448348,-0.121155865
-0.085726306,-0.13013849
-0.09869658,-0.07697395
-0.10228378,-0.05610407
-0.0684398,-0.059229277
-0.07568345,-0.041471757
-0.00517929,-0.027083166
0.05703651,0.024934705
0.081716396,0.054784592
0.087253675,0.09338782
0.09273901,0.08054385
0.13731663,0.075444505
0.11953689,0.14642414
0.19640529,0.1437479
0.20371783,0.19173764
0.19453906,0.2255317
0.27067748,0.19580376
0.22486304,0.22416738
0.20358714,0.21372452
0.18842243,0.20716566
0.24528022,0.17361489
0.19934961,0.22697234
0.24795547,0.19597918
0.1848493,0.21131518
0.19574414,0.17323129
0.25841525,0.20261025
0.1652417,0.2102187
0.25136623,0.1669162
0.26547623,0.21564221
0.2867875,0.23982507
0.24620448,0.22197294
0.20438325,0.25416955
0.1683455,0.2172446
0.1500988,0.17996927
0.08377414,0.14545658
-0.031463742,0.10265435
-0.11852711,0.0023750067
-0.08346561,-0.1292628
-0.10361885,-0.077638425
-0.15485965,-0.07534356
-0.12437082,-0.14341763
-0.10389352,-0.10349291
-0.13511142,-0.039410524
-0.086520255,-0.09368078
-0.063607685,-0.04466936
-0.07088845,0.021600448
0.047565714,-0.033742286
-0.05359778,-0.014915608
-0.05112949,-0.015106745
0.10298058,-0.04624767
-0.024161234,0.043036427
-0.012275105,0.007834189
0.0014653257,0.015404254
-0.093614355,0.002828434
-0.12228087,-0.029281251
-0.060474183,-0.07605142
-0.10387525,-0.05085448
-0.082601696,-0.10324014
-0.08144984,-0.10531806
-0.14339282,-0.11293275
-0.084883206,-0.10731275
-0.121021084,-0.08267998
-0.10479438,-0.06683908
-0.03542394,-0.032864265
0.036042552,0.01284229
-0.023826232,0.03154301
-0.005019018,-0.00853239
-0.025722135,-0.029064514
0.014364912,-0.046530195
-0.044360686,-0.010755621
-0.06855164,-0.04431974
-0.054368168,-0.06016756
-0.03891922,-0.054144256
-0.073004305,-0.033879176
-0.0863727,-0.06514958
-0.044507265,-0.052395843
0.022399388,-0.038442276
-0.01450731,0.02959174
-0.0030409368,-0.01394029
0.17920972,0.021592587
0.2313824,0.16347718
0.22854884,0.24098986
0.21836317,0.22105733
0.24750471,0.25831196
0.26395106,0.27877176
0.26707646,0.2646126
0.21002655,0.25258377
0.2442727,0.23280653
0.19661365,0.19599915
0.039773304,0.14409256
0.019585788,0.003941484
0.019709188,0.0075996593
-0.026370611,0.003820449
-0.01628921,-0.0010250732
-0.09325325,0.011320658
-0.055615593,-0.05906176
-0.07696794,-0.055039145
-0.07731559,-0.059162743
-0.07010795,-0.058477275
-0.090199694,-0.066052414
-0.095844805,-0.08672909
-0.080705106,-0.09284765
-0.093503304,-0.065289415
-0.07698454,-0.07766897
-0.037528247,-0.05690416
-0.03278714,-0.03773503
-0.02795635,-0.023546018
-0.011539688,-0.03700485
-0.027434696,-5.019456e-05
-0.056315884,-0.014684252
-0.16346604,-0.041119
-0.15250865,-0.13510513
-0.08930486,-0.119810395
-0.09019474,-0.09088094
-0.08324881,-0.08577705
-0.09450523,-0.09384335
0.033782482,-0.0759306
0.00092154037,0.01840496
-0.008112274,0.03190821
0.03969514,0.043602996
0.16194054,0.09279099
0.13075668,0.1583103
0.12787364,0.12873116
0.072756626,0.12121314
0.023618402,0.06579504
0.044247556,-0.0015646294
-0.04964636,0.012268186
-0.049055137,-0.014942229
-0.047578655,-0.060423784
-0.06782928,-0.07522269
-0.16046104,-0.06368334
-0.3529811,-0.13338163
-0.34796318,-0.31761834
-0.3561819,-0.32667747
-0.16806017,-0.34257257
-0.23125127,-0.23451331
-0.19786729,-0.22321346
-0.19282636,-0.16691065
-0.19346188,-0.1654805
-0.21969958,-0.109278865
-0.14105168,-0.101360105
0.08714564,-0.007293187
0.045471627,0.06842286
0.11882199,0.047680415
-0.022766873,0.040185265
0.061483562,-0.024231844
-0.01594304,0.0030727014
-0.094967246,0.010949999
-0.051828478,-0.050713263
-0.016197996,-0.02014076
-0.026320875,-0.018023647
-0.085741095,-0.038640015
-0.049443685,-0.08583676
-0.105579436,-0.05551248
-0.16504835,-0.099424325
-0.15882236,-0.16942844
-0.11519883,-0.13867182
-0.049560342,-0.08746881
-0.06817652,-0.06857189
-0.035085503,-0.0548295
-0.09571011,0.009714723
-0.03313652,-0.06350014
-0.0328948,-0.036961712
0.040156394,0.030218236
0.14117411,0.07879586
0.11599269,0.100489706
0.10508362,0.12083331
0.09746921,0.109426126
0.108403675,0.08311417
0.09907583,0.11961359
0.12583227,0.15613985
0.0447671,0.119689666
-0.0018996212,0.033415034
-0.047764774,-0.01027482
-0.05881197,-0.049215294
-0.089501284,-0.07420129
-0.08426888,-0.062679045
-0.085387014,-0.04925748
-0.09909984,-0.06837169
-0.101164244,-0.06697308
0.00987674,-0.04661738
0.062177334,0.052794542
0.09889639,0.08702064
0.10282723,0.124881275
0.089752756,0.12074831
0.09596157,0.106373504
0.0713169,0.08246872
0.057758268,0.089594305
0.061275654,0.065466866
-0.00023780481,0.05968964
-0.024471272,-0.017025739
0.012180041,-0.01920902
0.0175655,0.0057663396
-0.034563154,0.026007347
-0.05033305,-0.033273272
-0.10624229,-0.018156357
-0.078387454,-0.06997923
0.08223982,-0.05647973
0.13319151,0.07661083
0.19563457,0.16485223
0.2742457,0.16384023
0.20749779,0.2586545
0.18349649,0.23454857
0.19548073,0.22107399
0.21134879,0.22076556
0.291374,0.2671129
0.2502054,0.2520043
0.12022651,0.15671459
0.14906728,0.05929126
0.117488064,0.09726864
0.01141112,0.04959928
0.02442317,0.019017968
0.13587694,0.059165783
0.16105379,0.16588446
0.160754,0.16415691
0.12106766,0.18250957
0.21075128,0.14924881
0.2155038,0.2141951
0.17549135,0.18000653
0.109918654,0.1984891
0.06198665,0.12734336
0.14167544,0.07485
0.059922908,0.08110389
