y_true,y_pred
-0.0018584455,0.019442763
0.0057467585,0.008513778
0.0074816933,0.0037584752
0.007186332,0.0049086325
0.0027665002,0.008830249
0.017929755,0.011483695
0.0048505077,0.014256917
-0.002484835,0.007166628
-0.014756215,-0.004359998
-0.019619921,-0.016204305
-0.018166006,-0.022887275
-0.0013195837,-0.017155051
0.0028780831,0.00082470477
0.016576681,0.014633782
0.019339673,0.021539576
0.018266344,0.018397093
0.0005120807,0.0137247965
-0.0036416568,0.0019134805
-0.0005249167,-0.006500043
0.012384673,-0.0014308766
0.0138259,0.01456511
0.020481335,0.02247693
0.026925664,0.021762598
0.023405522,0.020756379
0.010515216,0.018273603
0.01585166,0.010853328
0.012333714,0.00954704
-0.0047147362,0.009058807
0.0024549717,5.7198107e-05
0.01373474,0.00012467802
0.00301495,0.009126499
0.0059235264,0.011555389
0.03036806,0.011852134
0.018522196,0.021109369
0.013620341,0.019844819
0.015862362,0.014550496
-0.0002139933,0.009871352
0.0011124924,-0.004253164
0.0063464446,-0.0016058385
-0.004194516,0.0076868236
-0.009268538,0.0063973293
0.0057634725,0.00070880353
0.017132193,0.0025874637
0.011675707,0.018862575
0.012696812,0.0229602
0.020425133,0.015125334
0.0175022,0.009085823
0.0018147825,0.0070635155
0.009442832,0.0013150051
0.012042796,0.0037182085
9.2494716e-05,0.008457094
0.006879959,0.006208785
0.0119158905,0.012217406
-0.0026099687,0.014107473
-0.0025388624,0.0047411546
0.018846057,8.530915e-06
0.01179174,0.009567458
-0.0013348837,0.01596101
-0.0012889836,0.0061542913
0.006132069,-0.0060212985
0.00062580936,-0.004408248
0.011416959,0.0056279227
0.01752349,0.019039437
0.02262434,0.023015007
0.013266515,0.01947144
0.0048295404,0.011409689
0.0045583704,0.002148874
0.002442924,0.0016819611
0.0018304813,0.0039291903
-0.0023752665,0.008922458
0.001518983,0.007517766
-0.019485649,0.0047215894
-0.009563461,-0.00973507
-0.007922547,-0.0092182085
0.00078729034,-0.00017923862
-0.009805219,0.007884823
0.010023039,0.0019272268
-0.0156726,3.1515956e-06
-0.027392093,-0.012901157
-0.030895168,-0.025353886
-0.02719056,-0.027794972
-0.036818385,-0.019739486
