y_true,y_pred
0.0019680203,0.00825363
0.0045219795,0.009624483
0.029000428,0.0133517105
0.039745558,0.031926394
0.05129575,0.04091641
0.045173034,0.044135027
0.01573602,0.032702755
0.021197675,0.014402917
0.0038911032,0.014109524
0.0019114492,0.0048943777
0.0038755105,0.0010373145
-0.006149022,0.00072890334
-0.0150364395,-0.0127517
-0.017893074,-0.021158686
-0.033009127,-0.020263502
-0.01320213,-0.027940037
-0.0178069,-0.01138089
-0.030393256,-0.014341282
-0.0076984074,-0.02258611
-0.0077664806,-0.009342225
-0.011127078,-0.004163498
-0.001432005,-0.010356361
-0.006187679,-0.0029151086
-0.0023770262,-0.0029677693
0.0012403564,-0.0024007019
-0.010560279,-0.004225882
0.0027110307,-0.0045647193
0.02261263,0.0038703885
0.016897948,0.01576553
0.004726034,0.015724309
0.002916775,0.0057680383
0.0053225933,-0.0025016107
0.010520917,0.0048951786
0.0075572347,0.008633399
0.0032177449,0.002968695
-0.0034624361,-0.0028117988
-0.01918356,-0.008038396
-0.028773548,-0.024843426
-0.025105521,-0.0278442
-0.012155489,-0.019625643
0.00088821125,-0.009352921
-0.006014587,-0.0028387997
-0.0076451087,-0.0032487195
0.0031443597,-0.004722638
0.0025667378,0.0052076858
0.007798297,0.008795848
0.019921659,0.014411736
0.0274546,0.018871792
0.04148305,0.02236388
0.051449858,0.03203485
0.050960317,0.042588037
0.06137189,0.04680062
0.066232905,0.05811154
0.06641923,0.06550096
0.0731744,0.06589854
0.060289048,0.064842016
0.067699976,0.053043745
0.05575614,0.053698927
0.033177797,0.039206292
0.02010165,0.018448375
0.010629989,0.010436768
0.0035280914,0.003084287
0.011243277,-0.005773617
-0.009454263,-0.0006178282
-0.00353428,-0.01618979
0.007011189,-0.011101292
0.0069630127,-0.0014928002
0.024839148,0.004215749
0.036054682,0.016130364
0.04537497,0.028891578
0.062077515,0.036642402
0.0588922,0.052867696
0.063595906,0.05093944
0.07736935,0.060026653
0.07470881,0.06504325
0.06839209,0.06371921
0.072280295,0.049903363
0.060714837,0.05579246
0.056204107,0.042640075
0.055820864,0.038033385
0.03313565,0.035361033
0.040038746,0.022480693
0.03078076,0.017745778
0.00021441284,0.016588394
-0.0067649037,-0.008198502
-0.0021916588,-0.016240368
-0.010673371,-0.012563108
-0.009123876,-0.015955443
-0.00866033,-0.024245458
-0.042465117,-0.018078191
-0.030741375,-0.04420107
-0.035505213,-0.037538163
-0.04232756,-0.033867076
-0.004555362,-0.0318136
-0.005384579,-0.014376575
-0.004700167,-0.008054184
0.0009867431,-0.007334383
0.0138238305,0.0006838031
-0.003973007,0.015655098
0.026698107,0.011003813
0.03788366,0.027908474
0.03453927,0.042030763
0.04806493,0.032440305
0.047238223,0.03515326
0.044973698,0.043037314
0.032153767,0.0433858
0.0012427,0.028045032
-0.014809432,0.008203177
0.008142714,-0.0013096705
-0.0055819023,0.00075075217
