y_true,y_pred
-0.0061740573,0.00026575476
0.0004905327,-0.004734017
-0.006734311,-0.004814513
0.016706645,0.008036327
0.03092623,0.020272683
0.021148777,0.032839414
0.015883762,0.03476908
0.032542735,0.033555485
0.028016364,0.043836445
0.032091506,0.036720373
0.029867787,0.027024012
-0.0017747864,0.020410083
0.002618926,0.0038828775
-0.0022727766,-0.0006544255
-0.0118934335,0.0027254373
0.0059786276,-0.005176645
-0.0064451164,0.002936501
-0.026850948,-0.012078442
-0.019427601,-0.030458488
-0.026970724,-0.025518902
-0.026432324,-0.021565095
-0.01894281,-0.024491958
-0.024766427,-0.015689291
-0.008540906,-0.0104324
-0.012564527,-0.0040209815
-0.0084571615,-0.0057819746
0.0024149364,-0.0063940175
0.010798121,0.002994217
0.01536342,0.014446586
0.010764437,0.014642034
-0.010313421,0.0062207095
0.0041866824,-0.0001703091
0.016147746,0.008935906
0.006714736,0.012174904
-0.0015803012,0.004890781
-0.00079251995,0.00088321045
-0.015336619,0.0016705245
-0.011787747,-0.008976214
-0.0073650735,-0.01071731
-0.0026314086,-0.006216366
0.00113507,-0.0036454722
-0.0045389347,-0.004303336
-0.0141099915,-0.008169778
-0.007038852,-0.010324679
-0.0037395977,-0.00022390485
0.004089002,9.36389e-05
-0.0007375538,0.00054326653
0.0051459353,0.0015277751
0.026560739,0.009799603
0.045600705,0.030012805
0.05555782,0.052923966
0.076016515,0.06781328
0.08089646,0.08258458
0.084485896,0.08582069
0.081590295,0.079836294
0.06348984,0.07444599
0.07297701,0.063610874
0.06854719,0.07401368
0.056594178,0.0727673
0.06313562,0.06432219
0.058389515,0.06664406
0.059622947,0.063143864
0.064685136,0.052482817
0.033548586,0.048439745
0.026606157,0.021895155
0.01954071,0.015559703
0.018568134,0.013649039
0.027153427,0.010559861
0.026229631,0.01680347
0.035336185,0.026052656
0.060177986,0.03633552
0.050815172,0.058538973
0.0725249,0.059927423
0.07774013,0.07097914
0.08121332,0.078408554
0.077302806,0.082281515
0.087320335,0.07421173
0.07662499,0.08926792
0.091888,0.08822964
0.09469133,0.091457054
0.086302444,0.092514575
0.08389091,0.08001285
0.07846651,0.07411453
0.041899864,0.067237444
0.029073441,0.0354132
0.013033633,0.018548101
0.017754763,0.014265649
0.0039052072,0.0071439072
0.0058583273,-0.0028680265
-0.022482596,0.003643252
-0.012831019,-0.019248895
-0.023894604,-0.017034046
-0.024575885,-0.023979947
-0.018859606,-0.03457304
-0.032132003,-0.030775204
-0.024802182,-0.03219585
-0.021297237,-0.027394332
-0.013051722,-0.013280213
0.0016709069,0.0065535903
0.010980415,0.0051624924
0.027244302,0.017047353
0.021318039,0.029206403
0.03261292,0.023930047
0.03703895,0.03300321
0.05530681,0.048953466
0.03809296,0.06106662
0.015450676,0.048841607
0.014466408,0.027635809
0.014368984,0.019124612
0.010783091,0.021229632
0.012584642,0.006541766
-0.0039528282,0.0011735931
-0.008782572,-0.00078326836
-0.004547844,0.0024804026
0.00029748076,-0.010754071
-0.0077327145,-0.010022752
-0.03193307,-0.012872882
-0.044287838,-0.036744446
-0.053330183,-0.04783214
-0.03602969,-0.041964762
-0.037962507,-0.020457283
-0.0015429875,-0.028008811
-0.00865475,-0.0024512112
-0.010585744,-0.005812604
0.005751917,0.0008489825
-0.011375222,0.0030540414
0.0030519045,-0.007573724
-0.012866878,0.00329151
-0.011373854,-0.0043343343
-0.012653568,-0.014436983
-0.018135915,-0.011898451
0.009670316,0.0016848035
0.0066081174,0.00936484
0.022412203,0.010427594
0.022225488,0.022636287
0.023629574,0.02470687
0.012235128,0.016864043
0.02553187,0.010436989
0.035659403,0.02086943
0.025254058,0.036197014
0.044950914,0.02859517
0.055268176,0.04110546
0.057944674,0.063852705
0.06426125,0.07048981
0.030087015,0.061585795
0.027249202,0.034306776
0.032545876,0.036202304
0.03813567,0.03242661
-0.0033534197,0.02835413
-0.0035650663,-0.0074408874
0.0093397815,0.004228834
0.018845871,0.012232274
0.022632116,0.011059582
0.00824747,0.009045623
0.004835,0.007401429
-0.00878833,0.0019718446
-0.030219678,-0.014824241
-0.026542762,-0.027912006
-0.012146271,-0.025315575
0.015163144,-0.00074043125
0.029006608,0.013099566
0.025497595,0.035430998
0.0107569415,0.042592004
0.0421291,0.035043865
0.048630126,0.038732145
0.051045083,0.04882178
0.043250665,0.038802497
0.03319517,0.031125009
0.017868118,0.033019513
0.033524938,0.030267023
0.047168966,0.0455148
0.051753573,0.053060867
0.045188103,0.05406623
0.041842036,0.043128926
0.02505255,0.045796767
0.0111060655,0.023191638
0.010765997,0.016097762
0.02908826,0.015181083
0.016334776,0.02257615
0.0012798782,0.008490577
0.0041881953,-0.002125077
0.00031852882,0.0029529035
0.016918756,0.0053917095
0.040478293,0.021735627
0.028299328,0.035589006
0.018339789,0.032511074
0.021507878,0.021191832
0.034194726,0.024669738
0.03661788,0.03156414
0.05184449,0.04219664
0.06276984,0.0509161
0.064378105,0.06406949
0.061200656,0.07080206
0.058719054,0.070228085
0.052290097,0.058971785
0.059868056,0.054034866
0.05234564,0.058938846
0.04067152,0.043284822
0.02468033,0.032228462
0.024651079,0.025642017
0.01957854,0.03131965
0.013638263,0.01917595
0.01251796,0.01115521
0.014287385,0.0058198646
0.008076964,0.009081177
0.0038399142,-0.0020440966
0.0055501712,-0.0040722564
0.0078718895,0.006761119
0.0259066,0.013272401
0.032470383,0.021414693
0.028422832,0.024671942
0.02510616,0.031329885
0.028859498,0.026219938
0.0353128,0.03385236
0.036420252,0.040296707
0.0570054,0.047175005
0.06768734,0.054805588
0.043933973,0.06476715
0.03002338,0.04316258
0.03280446,0.033208065
0.029215157,0.032954186
-0.0023962504,0.024550352
0.0027460968,-0.010282911
-0.009701606,-0.006405782
-0.041961107,-0.011646807
-0.05397813,-0.0377556
-0.05047145,-0.050943382
-0.06288959,-0.051438697
-0.06605497,-0.061921187
-0.0494356,-0.07553845
-0.052388888,-0.062473588
-0.051623672,-0.0549673
-0.02447259,-0.03750492
-0.010535179,-0.026544377
-0.04458137,-0.0073033795
-0.04477859,-0.02729217
-0.010438228,-0.030573241
-0.015461301,-0.00953088
-0.0197662,0.0022664256
0.012747752,-0.0011842139
0.020481149,0.023767382
0.017590825,0.040417872
0.027043264,0.034035873
0.03793517,0.02519911
0.03278241,0.022441119
0.039811987,0.02712511
0.014731248,0.024096515
-0.006043485,0.007945884
-0.021823931,0.0011517256
0.010491944,0.006923765
0.006163446,0.0117193535
-0.018234083,-0.0028021596
-0.010708258,-0.018840693
-0.008614115,-0.005358301
-0.009383301,-0.0075008646
-0.0056683067,-0.007535495
-0.003585246,-0.0032410882
-0.012393622,-0.002367489
-0.013486898,-0.019364193
-0.014450058,-0.02418033
-0.033021536,-0.02119609
-0.018438758,-0.024365775
0.0002635011,-0.008689374
0.0049286573,0.006175168
0.023950817,0.015894726
0.0139361955,0.029813416
0.032376606,0.019008666
0.03138131,0.02863837
0.05005985,0.03837423
0.046351735,0.04806924
0.043093156,0.03995002
0.05587553,0.051153187
0.058498386,0.062574245
0.05479965,0.05511907
0.029132629,0.052207187
0.04502037,0.032167472
0.048349757,0.043970052
0.06071542,0.043672822
0.054057345,0.053568073
0.045258842,0.046348985
0.06508776,0.056007296
0.069985874,0.062828004
0.051551327,0.06338471
0.04307991,0.044920046
0.060103618,0.038058273
0.055594377,0.05589629
0.049828827,0.053641863
0.05724882,0.05204596
0.037560295,0.06157183
0.06850329,0.055499826
0.05368665,0.062896706
0.05988719,0.049970265
0.039792806,0.049541064
0.04701925,0.040639225
0.024607439,0.04344012
0.022010906,0.019986473
0.004031372,0.019170806
-0.006745371,0.0056359097
0.00795485,-0.013086416
-0.0016140223,0.0017616823
0.00096092833,0.0032681227
0.0026092082,0.0020793453
-0.0072719944,0.003973294
0.0025629157,0.0046073794
-0.0063992674,-0.0036778152
0.006725363,-0.0033765286
0.014955648,-0.0022020563
0.019184317,0.010828726
0.01751927,0.02368873
0.043983147,0.032057617
0.040020745,0.05391146
0.052956745,0.06252748
0.06198394,0.06307591
0.041643795,0.056997955
0.03846558,0.04446627
0.03558202,0.04198227
0.04806167,0.04120992
0.060707666,0.0532992
0.07712759,0.06940226
0.06833123,0.07513541
0.06608748,0.060399506
0.037068672,0.060307834
0.005827037,0.038523875
-0.01636652,0.005833976
-0.022221351,-0.02079919
0.006762582,-0.022106431
0.037194356,0.0048431978
0.06540373,0.036510736
0.06168022,0.065253235
0.062496305,0.07050684
0.09639602,0.07329167
0.07807509,0.08501932
0.09855952,0.061247658
0.085280664,0.07803985
0.04923441,0.08153977
0.0593818,0.06526737
0.05814093,0.10026381
0.10111846,0.1105094
0.11735752,0.13106653
0.10741342,0.11870451
0.049000468,0.0956256
0.024018299,0.028883837
0.027276535,0.015909456
0.062473033,0.017566092
0.04931226,0.04218723
-0.0090591265,0.031650085
