y_true,y_pred
-0.0021555321,-0.042282015
0.013228194,-0.025849566
-0.003826924,0.006604865
0.030482441,0.059638783
0.046953153,0.02662094
-0.006148079,0.022964045
-0.021723919,0.011247322
0.06973224,0.0073933005
0.005256411,0.06312905
0.04418034,0.05132956
0.011625519,0.04132005
0.068308435,0.02635993
0.047532454,0.08432471
0.09221243,0.076889195
0.065175794,0.109545305
0.00527165,0.10595878
0.024763474,0.03181929
-0.05053072,-0.010320149
-0.03771967,-0.0051879436
-0.059727903,-0.03817536
-0.11139318,-0.05596119
-0.16450907,-0.095714495
-0.14086996,-0.11518505
-0.15497315,-0.14020923
-0.10332233,-0.11005856
0.010101572,-0.054181397
-0.004699618,0.034867898
-0.0037514581,0.034805432
0.04301734,0.026708946
0.036970586,0.04489293
0.07674332,0.046220854
0.078156546,0.09367147
0.10059148,0.08321294
0.12611832,0.0903298
0.11997473,0.09762877
0.14330596,0.08719237
0.14676112,0.16013935
0.19645952,0.16217148
0.18710063,0.19355842
0.1888067,0.22200078
0.20347664,0.21692666
0.18497893,0.19311284
0.14639173,0.18546115
0.11321426,0.14101985
0.14533706,0.09498868
0.13336077,0.114631146
0.22838466,0.12074145
0.16621539,0.17729071
0.18415485,0.15054984
0.27003515,0.15216689
0.19906485,0.2758843
0.24312545,0.23840778
0.26579216,0.25599974
0.29735526,0.29086614
0.2797739,0.26898676
0.22488783,0.22972494
0.15635945,0.19111668
0.1541294,0.13710493
0.105725005,0.10976374
-0.011507723,0.07993148
-0.030045472,0.05725852
0.02696568,-0.022253186
-0.021661134,0.010840714
-0.06849089,-0.013395719
-0.030478884,-0.072134644
-0.02111427,-0.03957504
-0.050918613,0.020075023
-0.009168962,-0.03867215
0.004289903,0.008293644
-0.03160701,0.0819091
0.063637465,0.016661331
0.0087254755,0.018865593
0.03519852,0.050479487
0.11611271,0.033564538
-0.011787479,0.051447578
0.008537044,-0.0023834407
0.008676706,0.03393446
-0.051469456,0.0013970435
-0.094353944,-0.011445627
-0.02530112,-0.03134069
-0.07396445,-0.023327231
-0.075722106,-0.06810281
-0.060681336,-0.06970103
-0.06926597,-0.08346009
-0.040312607,-0.046120405
-0.09365821,-0.050739422
-0.08297914,-0.05461739
-0.052559108,-0.03857535
0.0065203165,0.0073209777
-0.051036235,0.005755499
-0.05058657,-0.016961336
-0.07161338,-0.056010857
-0.015051317,-0.07123968
-0.05656494,-0.03578697
-0.06328647,-0.04592198
-0.049250156,-0.04334967
-0.02245413,-0.028707474
-0.047581647,0.00035963953
-0.01482831,-0.021096095
0.014992281,0.027823836
0.1288865,0.044750288
0.09831639,0.13297981
0.06408201,0.07738775
0.12327059,0.088801384
0.11792367,0.13572673
0.12192778,0.14909357
0.07454388,0.1206778
0.11974373,0.13622239
0.082285196,0.112189904
0.09338871,0.06717094
0.03116142,0.020321615
0.034056652,0.03625253
0.025806664,0.020934291
-0.012399184,0.017638907
0.013401892,0.0120854825
0.02337587,0.029577032
0.02058791,0.019311696
0.014288728,0.022209868
-0.014218332,0.03043978
0.009764431,0.004524775
-0.023810735,0.011170484
-0.022177575,-4.246831e-05
-0.034217212,-0.011812158
-0.08002321,-0.029157773
-0.092097946,-0.060237482
-0.09886872,-0.07708819
-0.14010176,-0.074104756
-0.117525,-0.10578945
-0.101860814,-0.07555054
-0.102308504,-0.0764139
-0.101384155,-0.06494892
-0.04904037,-0.07925609
-0.06945375,-0.020664945
-0.079311185,-0.034775555
-0.13463733,-0.048619896
-0.12252095,-0.10196996
-0.0383554,-0.07388398
-0.06798505,-0.04473345
-0.058691096,-0.051387757
-0.06203166,-0.059589013
0.07272162,-0.040177792
0.0350983,0.038589105
0.033135235,0.06205306
0.06123872,0.063778795
0.1632468,0.12115346
0.17552565,0.1884951
0.12795618,0.1762031
0.12410266,0.1441842
0.13718952,0.13478546
0.15950553,0.12407304
0.029613536,0.11355473
0.016815059,0.056998577
0.007774851,0.022231415
0.021394411,-0.00950411
-0.082702026,0.0019340739
-0.22456393,-0.05808921
-0.16259396,-0.19671956
-0.17226371,-0.16996491
-0.06382547,-0.14811605
-0.109307095,-0.0771264
-0.11847295,-0.093583256
-0.08824306,-0.09148508
-0.095437914,-0.084015995
-0.12704262,-0.055831254
-0.041914176,-0.05724165
0.097040445,0.049066886
0.051789954,0.08739566
0.105909385,0.06240893
-0.021758584,0.038568377
0.051449727,0.0040540993
0.057710443,0.031907767
-0.018406972,0.05559627
0.004931114,0.015261337
0.03126563,0.034748748
0.0038194142,0.023283958
-0.03528164,-0.031628802
-0.017802065,-0.037867323
-0.085528284,-0.024252921
-0.11265503,-0.04889527
-0.11696237,-0.12036866
-0.08687076,-0.09236133
-0.036991995,-0.03340815
-0.015375081,-0.034045383
0.019725986,-0.0112757385
-0.015803808,0.06371905
0.048889067,0.010770187
0.06151585,0.030668892
0.113975696,0.11354369
0.15815857,0.16140574
0.10496207,0.1261224
0.10922236,0.11794611
0.096350506,0.1184869
0.11453784,0.08543077
0.08265675,0.10204411
0.08459464,0.14454743
0.008724581,0.08392392
-0.016632278,0.0029683635
-0.035267312,-0.0043236613
-0.017971039,-0.0135938
-0.017411787,-0.023629531
-0.034329597,-0.00059583783
-0.041404787,-0.0002193749
-0.078259185,-0.04314594
-0.052190337,-0.0609895
0.042002108,-0.01461342
0.097107716,0.046846308
0.10896036,0.10467707
0.10372074,0.12546337
0.09742536,0.10808671
0.07922371,0.09538801
0.0808116,0.07550989
0.092182316,0.1116457
0.122964226,0.11228675
0.06505361,0.11829185
0.056823265,0.03270527
0.081317216,0.044161752
0.06757474,0.07174061
0.04092205,0.084611416
0.0154269915,0.052087963
0.006563988,0.06122213
0.02923178,0.024359569
0.12979124,0.032200694
0.10760735,0.11405209
0.1385438,0.145237
0.23809999,0.112527475
0.19021134,0.22890645
0.22490856,0.21291539
0.21721785,0.22648528
0.27051014,0.22910383
0.289089,0.33217722
0.2862144,0.27529204
0.22092684,0.2455439
0.2606238,0.20884222
0.25721124,0.23933785
0.048422232,0.16173479
0.044794444,0.048749242
0.05767841,0.040393814
0.110675186,0.07421618
0.051359527,0.06705625
0.058549825,0.06369932
0.06726059,0.02927123
0.023612283,0.048833057
0.014272449,0.0003735125
-0.015934179,0.03014873
0.037660427,0.02895362
0.09520323,0.037404403
0.04164228,0.057161003
0.04019965,0.054467976
0.100775294,0.031993903
0.10039391,0.07758279
0.012806446,0.112382926
0.009247406,0.04541849
-0.021903122,0.0076867715
-0.028593363,0.01539503
0.020483423,-0.021070167
-0.054616358,-0.0030541867
-0.060553025,-0.024910524
-0.09090164,-0.052129596
-0.12651546,-0.118337706
-0.09122059,-0.1045448
-0.019522391,-0.03948021
0.045978483,0.016678534
-0.008560073,0.06675866
0.0037662163,0.030269042
-0.04111336,-0.008150294
-0.013441204,-0.008761026
0.024848694,0.016514845
0.08144675,0.046947815
0.06553233,0.0957043
0.07527968,0.05996189
0.07875491,0.036021635
0.015311392,0.05555891
0.07009408,0.06786422
0.09790475,0.093416266
0.075102784,0.14684412
0.069632284,0.096823305
0.07163732,0.055083185
0.041233834,0.03434805
0.026199479,0.048531592
-0.029697184,0.009159751
-0.08115934,-0.010893866
-0.070310846,-0.035675064
-0.07349852,-0.061828226
-0.0823953,-0.081038326
-0.046620417,-0.053777367
-0.056693174,-0.032129645
-0.05773098,-0.05610302
-0.08061048,-0.051575214
-0.04899141,-0.05572343
-0.059586294,-0.017434955
-0.012711367,-0.023940697
0.017630594,0.011826187
-0.004854231,0.039337516
-0.054400098,0.020605206
-0.0935441,-0.050911278
-0.12677427,-0.07488148
-0.1446366,-0.117912546
-0.13557824,-0.12336284
-0.12483373,-0.12824708
-0.09108143,-0.10440098
-0.06423305,-0.10151568
-0.08898489,-0.057799295
-0.102709174,-0.053946182
-0.1519381,-0.05028777
-0.068488486,-0.11238995
-0.007433441,-0.03809327
-0.04389319,-0.0059087425
-0.004798645,-0.067275465
-0.023393197,-0.054946005
-0.053015556,-0.015662685
-0.042483095,-0.057805523
-0.06657908,-0.025565758
-0.031614486,-0.008424088
0.108120196,0.030826762
0.054136228,0.07745534
0.037262112,0.09982123
0.07266939,0.06880009
0.0045632417,0.076739445
-0.01832642,0.041169524
0.029196259,0.023401141
-0.051606078,0.025383487
-0.012726507,-0.022379473
-0.0023758544,-0.025877327
-0.09920402,-0.03740476
-0.13701007,-0.09364006
-0.051073898,-0.12849817
-0.09059926,-0.060244307
-0.011305842,-0.05417271
0.023862058,-0.021130502
-0.017771091,0.008736953
0.01859482,0.009147793
0.021345299,-0.029803753
0.04289924,0.004204139
0.1649174,0.07039057
0.2057834,0.16856539
0.1290024,0.15654977
0.17358801,0.1729842
0.12994689,0.17480808
0.1090668,0.15343447
0.11862936,0.13670743
0.13824369,0.16851375
0.1323594,0.15427235
0.07936647,0.13340008
0.035332825,0.04495717
0.03495544,0.03327425
0.09437383,0.036992207
0.0835155,0.08753559
0.079258166,0.08895202
0.09970251,0.05143874
0.09445455,0.042299226
0.072468914,0.08551219
0.06568468,0.03162794
0.10849558,0.04402075
0.09820188,0.07668856
0.12250539,0.08566733
0.078506954,0.09902338
0.04106896,0.08437408
0.058387365,0.035791397
0.034276877,0.03422956
0.020101374,0.03487134
0.002444651,0.024746105
0.022852719,-0.0049539655
-0.001646248,0.014540955
-0.0194699,0.00076980144
-0.07674269,-0.026997328
-0.0674403,-0.05906555
0.027635535,-0.029794544
0.011517418,0.022916272
0.008169486,0.043130014
0.0027158477,0.03438472
0.01991977,0.044631522
0.008606729,0.028698593
-0.0079164095,0.029067852
0.0014440145,0.014148325
0.016923495,0.027735382
0.011310692,0.008150026
-0.039280947,-0.010480225
-0.026144514,-0.033051267
