y_true,y_pred
-0.003509049,-0.009429846
-0.016168695,-0.006352324
-0.015319612,-0.008813705
-0.02116015,-0.013142142
-0.029850101,-0.018253375
-0.028436994,-0.02448443
-0.021575484,-0.023634706
-0.017555421,-0.017348502
-0.015879491,-0.012709338
-0.014058156,-0.0075496025
-0.004481682,-0.002678264
0.0024489409,-0.0006310828
0.00019497507,0.0019760355
-0.0014643584,0.0032464191
0.0011738507,0.0027722083
-9.767234e-05,0.005744111
0.0148151275,0.0057560727
0.017061101,0.014766227
0.02019482,0.017902996
0.022519095,0.018564645
0.02053258,0.017923195
0.022347853,0.019944858
0.010124707,0.016906
0.01077524,0.012436967
0.01019974,0.011615492
0.011649456,0.01426689
0.011575465,0.013612065
0.0068013957,0.01206208
0.00671832,0.010801587
0.01580943,0.006703481
0.019821731,0.010620076
0.00790213,0.013956245
0.0056870747,0.011028189
0.005874162,0.008300226
0.007619277,0.0093621425
0.008096394,0.008781206
0.012848929,0.007219989
0.014233779,0.013256665
0.0070236814,0.013912667
0.007989664,0.010909699
0.004525996,0.0089007765
0.0058820923,0.0057778396
0.006659316,0.00041233003
0.008599496,0.0020673499
-0.00086639076,0.0026706345
-0.005953495,0.0011612102
-0.00192157,-0.00092168525
0.0011527642,-0.0016579367
-0.002788338,-0.0006454922
-0.002404888,-0.003250394
-0.0035581624,-0.0043511502
-0.0152645055,-0.0039997213
-0.018310249,-0.009072084
-0.015069887,-0.013200734
-0.013805309,-0.012748588
-0.010819297,-0.011932049
-0.011798988,-0.01170798
-0.005788155,-0.012432177
-0.0049187746,-0.007913854
-0.0024106852,-0.0034350567
-0.00019268226,-0.0029921867
-0.0054969005,-0.0023960806
-0.0015373145,-0.0037189685
0.005473149,-0.00020659342
0.003845064,0.007643927
0.0047094887,0.009209853
0.009435807,0.009691473
0.016685572,0.016435262
0.021949273,0.017367769
0.018778509,0.019688781
0.012451306,0.021153953
0.012856025,0.015743192
0.009053346,0.0166625
0.0068410835,0.01269855
0.0054879035,0.0070804656
0.013776191,0.006813798
0.017921751,0.013452966
0.01942549,0.015268285
0.016901264,0.02049053
0.019288912,0.021234848
0.015791766,0.020621724
0.017102584,0.01917136
0.015187748,0.020385519
0.010042767,0.019446041
0.008265713,0.01867655
0.015325611,0.015817203
0.01411425,0.01641769
0.015601528,0.0137778595
0.013732835,0.012280595
0.019680245,0.009141821
0.0048339237,0.01361065
0.00018999213,0.008368552
-0.009570378,0.0043612793
-0.010981801,-0.0036321394
-0.008031398,-0.0067528225
-0.0037824528,-0.006454449
-0.00870474,-0.003939647
-0.007944845,-0.003850054
-0.008140136,-0.0017715879
-0.0064547,-0.0013545938
-0.014366853,-0.0037751906
-0.010854143,-0.009638753
-0.014164461,-0.007978413
-0.009612276,-0.0086180605
-0.014795391,-0.007858608
-0.0077836146,-0.009125512
-0.0018060214,-0.005108226
-0.0029558789,-0.001144249
-0.0041973013,-0.0023373552
-0.0029452797,-0.0028302558
-0.00789467,-0.0011427142
-0.0053359363,-0.0026035942
-0.011172216,-0.002680365
-0.01060537,-0.004151117
-0.0070719477,-0.0044208355
-0.0023986578,-0.0052885674
0.004107962,-0.0034177937
0.006679458,0.0028316565
0.006291762,0.008418601
-9.557246e-05,0.011029977
0.0024744899,0.005661294
0.0041773766,0.0076673366
0.0057131983,0.006034095
0.006194345,0.0069954023
0.004651372,0.0074830316
0.010260415,0.010278266
0.0076140375,0.012977432
0.014016927,0.012089599
0.018462671,0.013102818
0.015606055,0.01574152
0.016859991,0.015914444
0.00958309,0.015258439
0.0054061846,0.011126697
0.001614188,0.009163801
0.00219535,0.0047753938
-0.0018076672,0.0027422272
-0.00398715,-0.00069192424
-0.0025668754,-0.00046151504
-0.007820733,-0.0010853298
-0.014307761,-0.005491253
-0.01533437,-0.008882482
-0.011442907,-0.012373645
-0.01776891,-0.013529826
-0.017886547,-0.0153792985
-0.014360022,-0.013666797
-0.014844741,-0.00817791
-0.013786809,-0.0076499917
-0.012660222,-0.0076661445
-0.0099161845,-0.0064703636
-0.005353718,-0.0030695014
-0.004294558,-0.0022579469
-0.0055321986,-0.0007750876
-0.009084496,-0.0014366992
-0.00019155676,-0.0033203475
-0.008490136,0.0009961314
-0.014501414,0.0003202632
-0.012545961,-0.00047475472
-0.0053153355,-0.0032680295
-0.009258424,-0.0016756393
-0.012142408,-0.008481491
-0.0112799285,-0.009526681
-0.01826049,-0.010257635
-0.01758839,-0.013258491
-0.0133116385,-0.014459509
-0.017990626,-0.012775201
-0.025867252,-0.01271027
-0.03019794,-0.013777319
-0.029835474,-0.015421037
-0.028263874,-0.017490197
-0.024421336,-0.015954975
-0.018080516,-0.02159192
-0.02378255,-0.02217612
-0.020657651,-0.02101219
-0.018284574,-0.01780298
-0.014060009,-0.016263034
-0.0127825085,-0.013178904
-0.011769427,-0.0068941675
-0.01433645,-0.0049846806
-0.017633716,-0.0057773776
-0.008921151,-0.0043071397
-0.002555054,-0.001446534
0.002363115,0.00025407597
0.0032607294,0.004187964
-0.003948298,0.0048351027
0.00039707083,0.00012150034
0.0003965591,0.0005037673
