y_true,y_pred
-0.0021555321,-0.03504028
0.013228194,0.001884602
-0.003826924,0.012547083
0.030482441,0.006569296
0.046953153,0.0069116205
-0.006148079,0.022314362
-0.021723919,-0.01009696
0.06973224,-0.016411886
0.005256411,0.056414984
0.04418034,0.015741877
0.011625519,0.042466708
0.068308435,0.015609287
0.047532454,0.06406238
0.09221243,0.04088988
0.065175794,0.082678355
0.00527165,0.06441756
0.024763474,-0.0048858374
-0.05053072,0.0019489452
-0.03771967,-0.055956796
-0.059727903,-0.05351747
-0.11139318,-0.07689756
-0.16450907,-0.11863209
-0.14086996,-0.14709008
-0.15497315,-0.15207994
-0.10332233,-0.14147563
0.010101572,-0.09118391
-0.004699618,-8.905679e-05
-0.0037514581,-0.015991427
0.04301734,-0.012759991
0.036970586,0.035644077
0.07674332,0.034890942
0.078156546,0.069074474
0.10059148,0.06607201
0.12611832,0.0879285
0.11997473,0.10177209
0.14330596,0.09038278
0.14676112,0.13796526
0.19645952,0.14392707
0.18710063,0.17479357
0.1888067,0.17540029
0.20347664,0.16499248
0.18497893,0.1644566
0.14639173,0.14494243
0.11321426,0.10559698
0.14533706,0.07678933
0.13336077,0.10971633
0.22838466,0.1097114
0.16621539,0.19570926
0.18415485,0.14053863
0.27003515,0.158941
0.19906485,0.23185065
0.24312545,0.16537559
0.26579216,0.2055606
0.29735526,0.22109345
0.2797739,0.23007032
0.22488783,0.21817824
0.15635945,0.16684416
0.1541294,0.123044156
0.105725005,0.12428822
-0.011507723,0.09532925
-0.030045472,0.013504326
0.02696568,-0.027502567
-0.021661134,-0.0041938648
-0.06849089,-0.036934428
-0.030478884,-0.07062586
-0.02111427,-0.04435303
-0.050918613,-0.014770955
-0.009168962,-0.043067854
0.004289903,0.0022392645
-0.03160701,0.026624717
0.063637465,-0.029542238
0.0087254755,0.030837782
0.03519852,0.006923251
0.11611271,0.018594526
-0.011787479,0.08514852
0.008537044,0.0056741163
0.008676706,0.032084532
-0.051469456,0.012178965
-0.094353944,-0.042300284
-0.02530112,-0.08609
-0.07396445,-0.05173543
-0.075722106,-0.10043657
-0.060681336,-0.09249274
-0.06926597,-0.0801403
-0.040312607,-0.047751248
-0.09365821,-0.011816658
-0.08297914,-0.058544584
-0.052559108,-0.050433546
0.0065203165,-0.030636378
-0.051036235,-0.00714913
-0.05058657,-0.053249393
-0.07161338,-0.06414774
-0.015051317,-0.07352195
-0.05656494,-0.012577184
-0.06328647,-0.038554497
-0.049250156,-0.04084679
-0.02245413,-0.028003164
-0.047581647,-0.011401631
-0.01482831,-0.049353033
0.014992281,-0.023468174
